CGPA,Semester,Skills_Count,Projects_Count,Internship,Coding_Profile,Aptitude_Score,Communication_Score,Resume_Score,Academic_Score,Skill_Score,Project_Score,Internship_Score,Coding_Score,Placement_Readiness
9.53,4,5,1,1,7,50.8,52.8,66.0,95.3,50,20,100,70,66.47
7.63,4,1,4,0,6,79.1,47.5,51.3,76.3,10,80,0,60,49.86
6.72,4,5,2,1,4,15.8,99.0,51.5,67.19999999999999,50,40,100,40,50.63
7.11,7,10,2,0,7,100.0,53.4,71.9,71.10000000000001,100,40,0,70,63.48
7.9,4,2,2,0,6,83.2,53.4,68.8,79.0,20,40,0,60,48.0
7.84,4,9,3,0,4,46.8,60.7,35.9,78.4,90,60,0,40,50.9
6.92,3,6,4,1,7,66.8,63.1,81.3,69.19999999999999,60,80,100,70,68.65
5.87,6,2,0,1,6,56.8,97.5,64.6,58.699999999999996,20,0,100,60,54.65
7.45,8,10,2,0,5,77.3,79.0,46.0,74.5,100,40,0,50,68.64
7.42,8,6,3,1,4,52.7,52.7,52.3,74.2,60,60,100,40,62.56
6.85,1,5,1,0,6,55.2,42.5,48.2,68.5,50,20,0,60,41.56
8.78,4,5,3,0,8,89.3,68.9,70.0,87.79999999999998,50,60,0,80,60.99
8.07,1,8,2,0,1,55.4,55.0,85.0,80.7,80,40,0,10,57.45
7.63,5,1,0,0,3,55.8,71.0,53.6,76.3,10,0,0,30,36.67
7.14,6,4,5,0,6,78.0,63.9,68.9,71.39999999999999,40,100,0,60,68.55
9.23,5,8,4,0,0,81.1,54.6,49.3,92.30000000000001,80,80,0,0,54.33
6.35,7,5,1,0,9,33.7,33.0,69.1,63.5,50,20,0,90,49.91
7.0,2,10,3,0,4,60.7,28.3,64.2,70.0,100,60,0,40,48.83
7.05,4,3,4,1,3,35.2,60.2,91.2,70.5,30,80,100,30,69.42
7.8,6,3,5,0,4,77.9,83.6,84.6,78.0,30,100,0,40,61.88
8.16,7,1,3,1,6,89.2,58.1,76.4,81.60000000000001,10,60,100,60,67.03
6.16,2,4,5,0,3,73.7,77.5,72.5,61.6,40,100,0,30,58.5
6.82,2,7,3,0,8,84.0,55.2,52.8,68.2,70,60,0,80,56.47
7.95,2,7,1,0,2,66.4,100.0,81.2,79.5,70,20,0,20,66.83
6.83,2,8,4,0,5,67.8,35.7,79.0,68.30000000000001,80,80,0,50,49.51
7.1,3,5,4,0,0,70.5,50.1,23.0,71.0,50,80,0,0,58.34
7.67,7,4,2,0,6,86.2,34.8,62.9,76.7,40,40,0,60,50.44
6.52,4,3,5,0,0,61.8,58.5,100.0,65.19999999999999,30,100,0,0,58.6
7.78,3,6,2,0,5,57.0,100.0,67.0,77.8,60,40,0,50,62.56
8.11,2,10,4,0,10,15.6,80.8,69.6,81.1,100,80,0,100,84.02
7.54,4,5,4,1,4,78.3,30.6,73.5,75.4,50,80,100,40,67.38
8.93,7,5,2,0,8,83.4,46.2,78.3,89.3,50,40,0,80,61.79
8.23,5,4,2,0,3,39.6,78.5,78.9,82.30000000000001,40,40,0,30,54.11
7.46,3,9,5,1,3,67.5,55.6,58.4,74.6,90,100,100,30,67.94
7.18,5,8,3,0,9,54.3,96.7,56.1,71.8,80,60,0,90,57.38
9.25,8,10,1,1,8,63.6,89.8,56.0,92.5,100,20,100,80,66.98
6.84,4,8,2,0,5,97.1,57.8,69.1,68.39999999999999,80,40,0,50,51.08
7.23,7,5,1,0,6,16.3,83.1,97.5,72.30000000000001,50,20,0,60,53.65
7.09,6,1,1,0,5,51.7,72.9,35.9,70.89999999999999,10,20,0,50,43.55
7.9,2,3,3,0,10,63.9,61.2,72.0,79.0,30,60,0,100,56.68
9.76,4,8,3,0,5,64.3,68.8,36.2,97.6,80,60,0,50,58.52
7.75,7,1,5,0,5,54.8,80.0,44.9,77.5,10,100,0,50,51.71
7.18,7,9,1,0,8,64.5,65.3,80.5,71.8,90,20,0,80,59.24
7.69,2,6,2,0,5,67.6,55.3,86.1,76.9,60,40,0,50,56.67
6.19,5,1,3,0,5,43.8,75.0,67.4,61.9,10,60,0,50,39.75
7.31,4,8,3,0,2,54.2,54.8,22.7,73.1,80,60,0,20,48.95
9.2,7,5,3,1,5,39.5,56.4,67.2,92.0,50,60,100,50,72.18
8.16,8,7,2,1,7,67.4,90.0,79.8,81.60000000000001,70,40,100,70,67.38
8.73,4,2,2,1,6,36.6,61.8,82.5,87.3,20,40,100,60,61.42
8.51,7,10,4,0,4,47.5,71.4,76.8,85.1,100,80,0,40,62.42
6.79,4,10,0,1,9,59.6,50.7,56.6,67.9,100,0,100,90,65.67
9.41,3,7,3,0,3,81.7,79.7,55.8,94.10000000000001,70,60,0,30,62.69
5.72,1,3,3,0,9,70.7,52.7,74.1,57.199999999999996,30,60,0,90,57.42
7.83,6,5,3,0,5,29.8,60.5,20.4,78.3,50,60,0,50,56.6
5.44,3,9,1,0,5,93.6,63.0,82.8,54.400000000000006,90,20,0,50,60.31
5.79,5,5,1,0,8,57.8,80.2,66.0,57.9,50,20,0,80,52.14
8.44,2,5,3,0,3,22.5,64.1,88.6,84.39999999999999,50,60,0,30,48.06
6.81,5,9,3,0,6,61.7,54.7,74.8,68.1,90,60,0,60,59.01
8.74,4,2,3,0,8,48.1,64.8,30.7,87.4,20,60,0,80,46.2
5.33,1,6,3,0,6,78.9,55.0,75.9,53.300000000000004,60,60,0,60,50.87
7.41,4,9,2,1,8,45.6,76.2,73.0,74.1,90,40,100,80,73.59
6.28,3,2,2,1,7,87.3,34.6,100.0,62.8,20,40,100,70,61.39
7.17,2,2,1,0,5,94.3,53.8,66.5,71.7,20,20,0,50,41.82
9.05,6,1,4,1,4,54.5,73.9,53.6,90.5,10,80,100,40,57.28
9.29,8,4,5,0,3,58.4,80.0,66.6,92.89999999999999,40,100,0,30,73.75
8.01,5,2,1,0,5,39.8,54.0,69.3,80.1,20,20,0,50,45.87
5.91,3,8,1,1,5,62.5,68.8,84.2,59.099999999999994,80,20,100,50,70.54
6.29,1,5,3,1,0,40.9,33.6,73.7,62.9,50,60,100,0,65.06
7.66,3,1,4,1,6,70.5,40.2,95.2,76.6,10,80,100,60,55.65
6.69,3,7,3,1,9,81.9,26.5,45.0,66.9,70,60,100,90,75.0
8.16,7,9,4,0,4,40.2,69.0,100.0,81.60000000000001,90,80,0,40,72.64
9.18,1,4,1,1,6,53.4,80.9,54.7,91.8,40,20,100,60,63.7
6.52,5,2,4,0,3,73.3,53.4,58.2,65.19999999999999,20,80,0,30,49.36
6.6,7,2,4,0,7,86.7,83.2,94.4,65.99999999999999,20,80,0,70,58.96
6.32,2,7,2,0,6,57.1,85.1,56.0,63.2,70,40,0,60,53.41
7.25,3,10,2,1,3,100.0,64.0,74.6,72.5,100,40,100,30,76.94
7.55,8,3,3,0,9,72.3,56.6,54.0,75.5,30,60,0,90,46.96
7.52,8,6,3,0,8,64.8,50.2,56.1,75.2,60,60,0,80,57.78
8.4,4,9,4,0,9,53.4,38.7,76.8,84.00000000000001,90,80,0,90,69.69
7.89,5,6,1,1,5,76.6,58.4,89.6,78.89999999999999,60,20,100,50,66.74
7.44,5,7,3,0,0,90.4,52.6,52.4,74.4,70,60,0,0,60.14
7.54,6,4,4,0,2,63.8,55.4,69.4,75.4,40,80,0,20,52.38
7.59,6,7,2,1,1,83.5,70.2,84.5,75.9,70,40,100,10,62.01
7.44,1,10,3,1,3,69.6,64.4,63.2,74.4,100,60,100,30,74.73
6.82,5,2,2,0,10,59.8,85.3,59.9,68.2,20,40,0,100,49.64
6.3,6,8,4,1,3,74.2,29.5,70.1,63.0,80,80,100,30,69.1
7.64,4,2,2,0,1,100.0,57.2,64.2,76.4,20,40,0,10,46.78
7.0,5,5,5,1,4,77.8,67.8,65.6,70.0,50,100,100,40,77.12
8.03,7,4,1,1,6,68.2,93.8,61.7,80.3,40,20,100,60,68.24
7.57,2,4,2,0,1,72.6,63.4,48.3,75.7,40,40,0,10,42.25
7.51,1,6,1,1,7,57.2,70.0,49.5,75.1,60,20,100,70,49.9
8.48,4,5,5,0,7,59.1,53.1,74.8,84.80000000000001,50,100,0,70,54.98
6.1,8,2,1,0,5,98.5,61.8,62.4,61.0,20,20,0,50,31.53
9.27,2,3,2,1,2,59.4,56.1,34.2,92.69999999999999,30,40,100,20,71.21
5.32,1,5,2,0,5,75.9,64.5,73.9,53.2,50,40,0,50,55.57
8.95,1,4,2,0,4,47.9,64.1,74.3,89.49999999999999,40,40,0,40,35.67
7.7,2,6,5,1,2,28.2,73.7,63.5,77.0,60,100,100,20,79.35
6.98,5,6,4,1,8,41.6,88.3,43.2,69.80000000000001,60,80,100,80,56.14
6.03,7,9,2,1,6,56.7,58.0,71.2,60.3,90,40,100,60,56.72
6.9,4,1,3,0,5,62.5,54.9,73.9,69.0,10,60,0,50,42.64
7.34,8,9,1,0,4,78.8,95.1,56.4,73.4,90,20,0,40,58.88
7.69,4,4,3,1,2,61.0,75.2,33.7,76.9,40,60,100,20,53.15
8.95,3,9,4,1,9,63.9,66.9,43.8,89.49999999999999,90,80,100,90,85.06
7.57,8,8,5,1,7,57.9,87.8,86.5,75.7,80,100,100,70,74.83
7.82,3,6,2,0,10,43.0,76.8,49.6,78.2,60,40,0,100,56.15
7.85,1,4,2,0,9,69.2,74.4,63.0,78.49999999999999,40,40,0,90,48.09
7.17,3,4,2,0,7,54.2,64.6,40.8,71.7,40,40,0,70,57.31
7.31,4,4,3,0,8,28.6,90.5,37.4,73.1,40,60,0,80,49.27
7.39,4,4,2,0,6,37.8,40.0,84.1,73.9,40,40,0,60,45.7
8.13,8,2,2,1,9,72.7,53.9,38.2,81.30000000000001,20,40,100,90,73.37
6.59,8,10,3,0,1,49.6,56.7,43.3,65.9,100,60,0,10,51.13
6.99,3,2,3,0,3,97.6,79.6,61.3,69.9,20,60,0,30,42.25
7.86,3,5,1,1,3,77.1,72.4,80.4,78.60000000000001,50,20,100,30,57.83
6.42,6,6,5,0,6,37.3,40.1,54.0,64.2,60,100,0,60,65.74
7.61,6,10,3,0,6,82.4,40.5,51.6,76.1,100,60,0,60,73.26
6.95,7,2,4,0,5,34.6,44.7,82.1,69.5,20,80,0,50,45.67
8.01,1,1,2,0,6,78.4,62.8,60.3,80.1,10,40,0,60,54.47
8.87,4,3,3,0,9,74.3,77.4,76.9,88.69999999999999,30,60,0,90,50.73
6.96,7,4,2,1,3,52.1,69.7,80.1,69.6,40,40,100,30,54.39
8.26,6,4,1,1,0,70.9,68.0,94.9,82.6,40,20,100,0,55.13
7.7,5,9,3,0,8,81.9,55.7,55.0,77.0,90,60,0,80,50.59
7.12,7,6,1,0,3,53.6,89.2,52.0,71.2,60,20,0,30,45.63
7.51,8,3,3,0,7,77.5,53.6,78.3,75.1,30,60,0,70,60.21
8.8,4,10,1,0,6,88.3,60.4,64.9,88.00000000000001,100,20,0,60,56.35
7.33,8,9,0,0,3,76.5,51.8,91.9,73.3,90,0,0,30,53.48
8.81,8,2,4,0,9,59.2,61.0,85.5,88.1,20,80,0,90,60.29
7.38,7,8,3,0,10,82.4,58.3,83.3,73.8,80,60,0,100,56.08
6.09,1,5,3,1,7,63.4,47.0,98.5,60.9,50,60,100,70,68.52
7.35,2,9,5,0,2,73.7,75.0,60.8,73.5,90,100,0,20,78.97
6.01,6,7,3,0,8,52.5,35.1,66.5,60.099999999999994,70,60,0,80,64.25
7.18,3,9,2,0,6,68.7,56.6,49.0,71.8,90,40,0,60,67.64
7.14,8,10,1,1,1,45.7,44.6,44.9,71.39999999999999,100,20,100,10,52.25
9.32,2,1,3,0,10,59.9,74.0,48.7,93.2,10,60,0,100,50.54
9.11,3,8,0,0,10,100.0,48.4,63.9,91.1,80,0,0,100,61.72
7.59,7,3,1,0,7,33.4,32.0,78.5,75.9,30,20,0,70,44.62
8.71,7,8,3,1,9,54.9,52.6,90.9,87.10000000000001,80,60,100,90,84.46
7.1,3,2,4,0,10,67.8,42.4,50.7,71.0,20,80,0,100,54.06
6.07,8,2,4,1,3,55.0,75.4,76.7,60.699999999999996,20,80,100,30,53.49
8.03,5,4,3,0,6,60.7,50.3,50.7,80.3,40,60,0,60,59.87
7.86,7,10,3,1,5,68.4,100.0,55.0,78.60000000000001,100,60,100,50,63.75
6.56,5,5,3,0,5,57.3,84.9,61.7,65.6,50,60,0,50,46.54
6.61,8,10,2,0,2,61.3,66.4,61.8,66.10000000000001,100,40,0,20,59.99
8.44,3,2,3,0,0,58.3,56.8,62.9,84.39999999999999,20,60,0,0,45.0
5.82,4,3,2,1,5,69.6,76.1,88.4,58.20000000000001,30,40,100,50,49.05
8.06,1,5,4,0,8,95.5,60.7,57.1,80.60000000000001,50,80,0,80,62.01
7.19,1,3,2,0,1,55.8,35.8,71.3,71.9,30,40,0,10,41.06
8.06,3,3,2,0,7,74.1,86.1,44.1,80.60000000000001,30,40,0,70,49.44
8.49,8,4,2,0,4,66.3,74.1,48.5,84.89999999999999,40,40,0,40,50.28
6.63,1,5,3,0,8,55.5,61.3,47.8,66.3,50,60,0,80,56.21
6.36,1,3,4,1,7,61.0,82.3,30.9,63.6,30,80,100,70,65.72
8.97,4,1,3,0,3,57.0,47.5,77.7,89.7,10,60,0,30,51.22
7.44,6,3,5,0,3,55.0,56.4,88.2,74.4,30,100,0,30,55.99
7.83,4,5,0,1,8,56.6,60.1,58.5,78.3,50,0,100,80,57.32
8.41,3,6,5,1,0,60.5,85.4,68.4,84.1,60,100,100,0,85.52
6.54,6,8,5,0,7,60.6,71.7,47.6,65.4,80,100,0,70,70.39
8.4,7,7,1,0,8,59.2,91.3,68.2,84.00000000000001,70,20,0,80,71.25
8.14,1,2,3,0,3,98.4,43.7,70.7,81.4,20,60,0,30,59.09
8.97,3,5,1,0,8,54.2,62.5,88.6,89.7,50,20,0,80,54.42
8.95,4,3,2,0,9,89.7,58.8,68.7,89.49999999999999,30,40,0,90,56.88
7.56,1,8,1,0,5,98.8,45.9,52.2,75.6,80,20,0,50,55.53
8.25,7,1,4,0,1,100.0,89.8,89.8,82.5,10,80,0,10,65.02
7.54,8,3,4,1,0,47.5,61.1,54.2,75.4,30,80,100,0,57.74
7.65,4,7,2,1,4,62.8,47.7,90.1,76.5,70,40,100,40,74.87
6.37,8,7,3,0,10,90.2,90.9,48.3,63.7,70,60,0,100,59.59
7.28,2,8,1,0,5,49.7,74.0,67.3,72.8,80,20,0,50,40.99
5.71,6,4,2,0,6,68.2,40.3,41.9,57.099999999999994,40,40,0,60,44.58
7.36,7,1,3,1,7,82.6,51.8,70.9,73.6,10,60,100,70,62.36
8.82,8,1,0,0,3,68.0,58.5,34.0,88.2,10,0,0,30,35.29
8.28,7,1,2,1,8,38.7,74.3,59.0,82.8,10,40,100,80,54.16
7.61,1,7,2,0,3,42.7,61.2,68.1,76.1,70,40,0,30,60.5
7.3,2,1,3,0,3,84.4,84.0,59.3,73.0,10,60,0,30,49.54
6.96,2,10,3,0,3,56.6,85.5,68.7,69.6,100,60,0,30,68.05
6.58,8,5,4,0,0,55.5,73.5,60.1,65.8,50,80,0,0,54.13
8.32,4,8,5,0,7,89.3,57.7,64.9,83.2,80,100,0,70,66.45
5.96,4,2,5,0,4,67.3,49.3,83.1,59.599999999999994,20,100,0,40,49.99
5.94,5,4,2,1,8,58.9,56.4,55.1,59.400000000000006,40,40,100,80,58.64
8.4,8,6,2,0,5,64.8,45.8,77.9,84.00000000000001,60,40,0,50,51.56
7.71,6,7,4,1,3,72.6,82.4,36.4,77.10000000000001,70,80,100,30,64.31
7.54,1,5,3,0,8,55.9,53.6,77.5,75.4,50,60,0,80,56.84
7.71,6,8,2,0,8,66.0,73.3,65.9,77.10000000000001,80,40,0,80,69.97
9.51,5,10,1,1,8,68.7,79.4,69.7,95.1,100,20,100,80,80.4
7.56,6,3,2,0,7,64.2,45.8,40.6,75.6,30,40,0,70,52.85
7.79,3,7,4,0,8,79.4,50.9,53.3,77.9,70,80,0,80,68.25
9.56,7,7,4,0,5,49.6,44.3,56.4,95.60000000000001,70,80,0,50,71.84
7.44,3,2,2,1,6,79.1,50.7,61.6,74.4,20,40,100,60,50.81
9.23,7,1,3,1,7,76.6,48.6,39.9,92.30000000000001,10,60,100,70,61.27
5.39,7,2,3,0,6,83.4,65.0,77.4,53.89999999999999,20,60,0,60,60.85
6.34,6,10,2,1,8,53.8,64.4,68.7,63.4,100,40,100,80,74.32
6.83,4,3,2,0,6,82.0,62.2,49.0,68.30000000000001,30,40,0,60,47.46
8.08,3,7,4,0,2,33.2,98.8,80.3,80.80000000000001,70,80,0,20,53.87
9.27,2,1,2,0,8,82.0,38.8,92.8,92.69999999999999,10,40,0,80,58.9
6.91,6,10,4,0,8,62.3,46.1,99.0,69.10000000000001,100,80,0,80,76.23
8.48,7,1,4,0,2,74.0,81.8,72.1,84.80000000000001,10,80,0,20,59.35
9.74,3,9,1,0,5,79.9,54.8,48.3,97.39999999999999,90,20,0,50,53.95
9.06,5,5,4,0,10,48.7,100.0,52.9,90.60000000000001,50,80,0,100,58.05
7.1,1,9,4,0,5,79.3,66.6,70.6,71.0,90,80,0,50,67.31
8.37,8,8,4,1,2,68.0,60.0,58.1,83.7,80,80,100,20,68.25
7.84,7,9,1,0,2,58.0,43.9,61.1,78.4,90,20,0,20,57.39
6.84,4,9,0,1,8,82.0,93.8,71.7,68.39999999999999,90,0,100,80,72.03
7.93,1,5,3,1,9,48.9,44.6,56.7,79.3,50,60,100,90,74.69
7.03,4,10,4,1,6,82.6,90.3,75.4,70.30000000000001,100,80,100,60,73.45
7.62,6,9,2,0,4,56.2,70.0,32.5,76.2,90,40,0,40,60.33
6.12,3,1,1,0,10,61.5,51.9,87.9,61.199999999999996,10,20,0,100,48.92
5.74,3,2,0,1,0,73.0,90.7,97.2,57.400000000000006,20,0,100,0,38.75
7.21,4,4,5,0,9,44.9,83.0,95.1,72.1,40,100,0,90,68.26
7.82,1,7,2,0,3,92.0,93.0,86.4,78.2,70,40,0,30,58.4
6.37,8,4,3,1,8,83.5,74.0,58.1,63.7,40,60,100,80,67.37
8.03,2,7,4,0,3,54.3,40.1,58.6,80.3,70,80,0,30,52.64
7.54,4,9,2,0,3,32.2,47.9,54.3,75.4,90,40,0,30,53.61
8.15,6,9,4,0,9,88.2,73.9,75.3,81.5,90,80,0,90,78.43
8.45,2,10,3,0,2,40.3,73.7,83.4,84.5,100,60,0,20,64.53
8.84,5,2,3,0,4,87.4,98.2,53.7,88.4,20,60,0,40,56.84
8.1,4,4,4,0,8,28.3,29.8,9.6,81.0,40,80,0,80,55.51
7.2,4,2,4,0,8,45.5,96.1,100.0,72.0,20,80,0,80,64.0
7.69,8,8,3,1,1,56.3,90.6,62.7,76.9,80,60,100,10,72.11
9.83,2,10,1,1,10,60.8,45.1,54.6,98.3,100,20,100,100,72.3
8.49,6,6,3,1,8,56.8,75.9,91.0,84.89999999999999,60,60,100,80,74.63
7.57,8,5,3,1,8,72.2,27.2,53.0,75.7,50,60,100,80,58.07
7.35,2,7,5,0,7,80.0,66.4,68.5,73.5,70,100,0,70,61.09
6.9,8,3,4,0,6,71.4,82.3,61.3,69.0,30,80,0,60,56.99
6.31,8,7,4,0,8,57.5,50.7,73.3,63.1,70,80,0,80,68.28
9.21,8,8,2,0,10,66.5,71.0,51.6,92.10000000000001,80,40,0,100,61.64
7.98,6,5,5,0,7,73.5,63.8,46.4,79.80000000000001,50,100,0,70,57.21
6.23,3,2,3,0,10,72.8,64.3,62.8,62.3,20,60,0,100,44.42
7.37,8,7,1,0,2,47.9,70.0,61.3,73.7,70,20,0,20,51.26
8.77,8,8,1,0,9,77.4,86.4,56.3,87.7,80,20,0,90,64.91
7.05,1,10,0,0,4,96.4,71.4,53.2,70.5,100,0,0,40,57.51
6.69,6,1,2,0,8,63.0,44.0,64.1,66.9,10,40,0,80,38.64
7.86,7,6,2,1,6,76.0,45.9,81.5,78.60000000000001,60,40,100,60,65.14
8.16,3,7,2,0,7,73.1,52.1,56.1,81.60000000000001,70,40,0,70,50.08
7.05,3,5,1,1,6,49.2,68.7,36.1,70.5,50,20,100,60,58.68
6.9,2,3,3,0,3,80.5,65.6,83.7,69.0,30,60,0,30,52.43
7.96,6,2,3,1,3,47.5,55.5,62.3,79.60000000000001,20,60,100,30,49.01
6.38,8,5,1,0,6,61.6,60.7,88.7,63.800000000000004,50,20,0,60,56.12
6.96,8,8,5,1,5,57.4,60.7,44.2,69.6,80,100,100,50,79.05
7.38,8,10,5,1,6,75.3,63.7,100.0,73.8,100,100,100,60,91.14
8.24,7,6,2,0,5,65.7,31.0,58.1,82.4,60,40,0,50,48.72
7.07,7,5,3,0,5,92.5,100.0,91.7,70.7,50,60,0,50,64.82
8.06,4,10,1,1,8,59.4,44.1,42.9,80.60000000000001,100,20,100,80,60.23
8.67,8,9,2,0,10,65.7,72.1,40.1,86.7,90,40,0,100,67.81
6.99,7,3,3,0,0,61.7,59.1,83.7,69.9,30,60,0,0,47.23
10.0,4,8,4,0,7,61.1,40.1,75.3,100.0,80,80,0,70,63.62
8.92,7,8,4,1,8,69.7,64.4,63.9,89.2,80,80,100,80,84.42
7.77,2,8,4,0,7,61.1,49.1,51.2,77.69999999999999,80,80,0,70,53.91
7.32,7,3,4,1,1,58.5,76.0,68.3,73.2,30,80,100,10,54.62
6.94,7,4,3,0,2,35.6,87.0,59.1,69.4,40,60,0,20,56.23
9.16,4,9,2,0,5,50.9,86.3,95.8,91.60000000000001,90,40,0,50,73.33
7.71,6,1,2,0,4,13.0,73.0,77.4,77.10000000000001,10,40,0,40,36.67
6.06,8,3,4,0,9,21.5,56.5,85.2,60.6,30,80,0,90,55.7
5.79,1,7,1,1,6,57.9,85.2,51.8,57.9,70,20,100,60,64.98
7.61,5,1,3,0,7,72.6,71.8,73.1,76.1,10,60,0,70,57.85
7.63,6,5,2,0,1,66.3,45.6,72.0,76.3,50,40,0,10,54.67
6.58,4,2,1,1,3,46.7,77.3,77.7,65.8,20,20,100,30,54.46
5.99,4,7,2,0,6,90.3,66.2,49.0,59.9,70,40,0,60,54.01
5.54,3,8,3,1,6,93.6,59.9,74.9,55.400000000000006,80,60,100,60,74.66
6.74,6,9,1,0,9,59.0,67.9,59.7,67.4,90,20,0,90,46.35
7.14,2,7,4,1,10,46.4,66.9,49.6,71.39999999999999,70,80,100,100,64.85
8.19,6,2,1,0,4,99.7,40.1,69.7,81.89999999999999,20,20,0,40,44.63
7.37,4,10,2,0,4,42.2,57.3,79.8,73.7,100,40,0,40,41.06
8.56,7,3,4,0,9,67.0,91.1,81.5,85.60000000000001,30,80,0,90,75.01
8.11,6,9,2,0,1,26.8,65.7,55.7,81.1,90,40,0,10,49.36
8.01,2,10,4,1,0,84.7,86.6,100.0,80.1,100,80,100,0,88.21
8.48,3,9,4,1,6,40.3,100.0,57.6,84.80000000000001,90,80,100,60,69.74
6.11,7,3,0,0,1,73.7,36.2,83.1,61.1,30,0,0,10,36.35
6.96,1,3,4,0,6,100.0,49.0,53.5,69.6,30,80,0,60,63.84
9.9,8,2,2,0,7,87.1,100.0,80.8,99.0,20,40,0,70,67.23
5.59,5,3,1,0,1,55.3,70.5,71.5,55.89999999999999,30,20,0,10,37.57
7.2,7,9,4,0,9,57.7,74.6,51.9,72.0,90,80,0,90,64.57
7.98,6,5,4,0,6,52.7,32.6,53.9,79.80000000000001,50,80,0,60,65.93
5.62,1,5,5,1,6,43.2,40.2,54.9,56.2,50,100,100,60,64.86
6.75,7,6,4,0,7,51.8,85.8,67.6,67.5,60,80,0,70,63.76
9.5,5,6,3,0,3,50.9,50.4,52.0,95.0,60,60,0,30,54.72
7.67,1,8,4,0,7,39.2,55.7,42.1,76.7,80,80,0,70,53.96
6.93,8,6,4,0,10,45.0,77.5,60.3,69.3,60,80,0,100,60.98
7.71,7,8,2,1,4,61.9,59.0,55.5,77.10000000000001,80,40,100,40,61.11
6.92,6,9,4,0,10,72.1,52.1,68.7,69.19999999999999,90,80,0,100,74.61
9.21,5,5,0,0,4,77.9,81.7,78.1,92.10000000000001,50,0,0,40,52.19
6.51,1,2,3,1,6,57.6,56.1,65.1,65.10000000000001,20,60,100,60,60.26
6.98,7,5,2,0,7,57.0,62.6,41.9,69.80000000000001,50,40,0,70,53.96
6.01,7,3,3,1,8,79.7,68.2,47.6,60.099999999999994,30,60,100,80,61.08
7.2,2,10,3,1,4,68.3,87.6,66.5,72.0,100,60,100,40,71.21
7.33,5,6,4,1,8,70.1,84.4,95.9,73.3,60,80,100,80,75.41
8.7,2,5,0,0,7,69.5,100.0,57.9,86.99999999999999,50,0,0,70,55.97
6.48,7,10,2,0,8,54.4,37.9,44.5,64.8,100,40,0,80,62.37
7.98,3,3,3,0,5,61.0,41.4,39.8,79.80000000000001,30,60,0,50,55.81
7.59,6,7,3,0,8,75.6,82.2,97.8,75.9,70,60,0,80,68.94
5.61,4,6,3,1,6,66.9,86.9,41.8,56.10000000000001,60,60,100,60,63.82
6.77,3,5,3,1,8,52.3,71.4,68.2,67.69999999999999,50,60,100,80,62.33
6.73,3,9,5,0,9,65.7,88.7,52.3,67.30000000000001,90,100,0,90,68.67
9.18,5,1,3,0,10,87.9,52.2,42.1,91.8,10,60,0,100,54.34
8.05,8,4,1,1,9,55.8,75.2,61.5,80.5,40,20,100,90,53.36
7.64,5,6,1,0,8,43.5,88.4,72.5,76.4,60,20,0,80,53.04
5.0,3,1,4,0,5,55.8,68.9,53.9,50.0,10,80,0,50,50.45
5.59,1,9,4,1,5,73.7,63.8,70.8,55.89999999999999,90,80,100,50,74.53
8.23,4,10,3,0,5,42.7,59.2,58.9,82.30000000000001,100,60,0,50,65.88
8.28,6,1,1,0,5,72.9,33.1,55.1,82.8,10,20,0,50,37.36
6.76,2,5,5,0,2,73.7,81.3,96.0,67.6,50,100,0,20,66.22
7.53,2,10,2,0,6,44.1,94.4,72.6,75.3,100,40,0,60,51.72
7.46,7,1,4,0,4,44.8,54.8,38.3,74.6,10,80,0,40,41.53
7.67,8,9,1,1,7,24.6,75.9,100.0,76.7,90,20,100,70,72.29
7.13,1,1,4,1,6,58.3,82.2,39.7,71.3,10,80,100,60,68.07
8.32,8,3,2,0,7,88.1,88.4,69.4,83.2,30,40,0,70,66.72
8.61,4,1,4,0,1,82.7,58.4,100.0,86.1,10,80,0,10,62.12
6.54,1,1,2,1,8,68.6,81.4,48.0,65.4,10,40,100,80,55.54
6.31,8,8,3,0,9,93.8,70.6,48.1,63.1,80,60,0,90,70.32
6.7,8,6,1,1,7,94.7,65.9,49.5,67.0,60,20,100,70,66.96
7.55,2,7,2,0,8,76.1,68.8,59.0,75.5,70,40,0,80,62.11
7.86,1,3,1,0,8,62.4,26.7,51.5,78.60000000000001,30,20,0,80,44.37
8.29,5,4,3,0,4,25.9,25.8,67.8,82.89999999999999,40,60,0,40,53.04
8.47,2,10,4,0,10,42.1,64.5,69.4,84.7,100,80,0,100,81.6
7.86,8,2,3,0,9,73.5,60.9,78.6,78.60000000000001,20,60,0,90,58.21
7.73,8,5,4,1,10,88.5,78.9,62.9,77.3,50,80,100,100,91.48
9.15,5,1,1,1,6,50.7,82.6,58.0,91.5,10,20,100,60,47.74
7.51,6,10,2,0,6,63.8,47.6,98.3,75.1,100,40,0,60,54.79
8.09,6,7,4,1,7,62.4,78.5,68.6,80.89999999999999,70,80,100,70,74.01
7.82,7,2,1,1,7,67.7,48.7,100.0,78.2,20,20,100,70,65.24
7.33,6,7,3,0,9,66.9,70.8,80.9,73.3,70,60,0,90,71.97
7.33,4,8,2,0,4,73.7,60.5,88.5,73.3,80,40,0,40,59.62
8.82,5,7,2,1,1,53.4,60.5,70.9,88.2,70,40,100,10,56.05
7.41,1,4,1,1,5,69.0,27.8,57.6,74.1,40,20,100,50,53.36
